Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,115581579,16,14,514,1774,430,0,32.125,106.11056,1768,0,126.71429,472.39722,19.79554199,0.259556932,3985571.8,4876481.5,9998071,64,116000000,7705438.5,4147922.5,10000000,170,110000000,8486897.0,3741753.2,10000000,24039,0,0,0,0,332,424,0.13843036,0.12112657,0,1768,73.80645,323.64563,104746.49,0,0,0,1,0,0,0,0,0,76.26667,32.125,126.71429,0,0,0,0,0,0,16,514,14,1774,8192,946,15,20,33839.453,33765.55,135646,23492,9996134.0,2847.9294,9998071,9987862,Benign
17,23722,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,4299.806087,84.30992328,23722.0,0.0,23722,23722,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.15496,42.15496,43,59,48.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5166354,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.774240402,1722118.0,2953829.2,5132852,87,5166354,2583177.0,3605908.0,5132939,33415,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5806803,0.1935601,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,231,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,51948.05195,8658.008658,231.0,0.0,231,231,231,231.0,0.0,231,231,0,0.0,0.0,0,0,0,0,0,0,40,0,8658.009,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,31,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10034105,4,5,416,1476,404,0,104.0,200.02,1458,0,295.2,650.03015,188.5569266,0.896940983,1254263.1,3533373.8,9998899,2,35206,11735.333,10023.957,18474,216,10000000,2504444.5,4996387.0,9999017,2,0,0,0,0,92,112,0.39864042,0.49830055,0,1458,189.2,463.22464,214577.06,0,0,0,1,0,0,0,0,1,210.22223,104.0,295.2,0,0,0,0,0,0,4,416,5,1476,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,52015983,2,2,149,238,98,51,74.5,33.23402,146,92,119.0,38.183765,7.440020887,0.076899441,17300000.0,30000000.0,52000000,23262,52000000,52000000.0,0.0,52000000,52000000,52000000,52000000.0,0.0,52000000,52000000,0,0,0,0,40,64,0.03844972,0.03844972,51,146,87.6,39.42461,1554.3,0,0,0,0,0,0,0,0,1,109.5,74.5,119.0,0,0,0,0,0,0,2,149,2,238,-1,-1,1,20,23262.0,0.0,23262,23262,52000000.0,0.0,52000000,52000000,Benign
17,49299,2,2,56,158,28,28,28.0,0.0,79,79,79.0,0.0,4340.858841,81.13754843,16433.0,28420.365,49250,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,80,64,40.568775,40.568775,28,79,48.4,27.933851,780.3,0,0,0,0,0,0,0,0,1,60.5,28.0,79.0,0,0,0,0,0,0,2,56,2,158,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5850454,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.05112287,0.683707623,1950151.4,3303195.0,5764027,61,5850454,2925227.0,4014669.5,5764027,86427,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5127807,0.1709269,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,5840,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,47526,3,4,440,860,440,0,146.66667,254.03412,860,0,215.0,430.0,27353.44864,147.2878004,7921.0,12104.631,23929,2,23414,11707.0,16249.313,23197,217,24366,8122.0,13909.521,24183,2,0,0,0,0,104,136,63.123344,84.16446,0,860,162.5,321.1475,103135.71,0,0,0,1,0,0,0,0,1,185.71428,146.66667,215.0,0,0,0,0,0,0,3,440,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,83,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12048.192,12048.192,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,123,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115560974,16,13,497,468,413,0,31.0625,101.86099,402,0,36.0,109.98182,8.350569977,0.250949771,4127177.8,4912059.0,10100000,56,116000000,7704065.0,4175520.8,10100000,417,111000000,9215790.0,2893096.2,10100000,29470,0,0,0,0,332,272,0.13845505,0.11249472,0,413,32.166668,102.05343,10414.902,0,0,0,1,0,0,0,0,0,33.275864,31.0625,36.0,0,0,0,0,0,0,16,497,13,468,8192,1024,15,20,35656.363,24108.975,108347,28198,10000000.0,30742.348,10100000,9999824,Benign
6,19218771,110,156,6571,276997,1128,0,59.736362,189.0454,4380,2,1775.6218,917.0252,14754.7416,13.84063528,72523.664,695765.1,10000000,0,19200000,176319.0,1080873.9,10000000,3,13900000,89898.62,809620.25,10000000,1,0,0,0,0,2212,3124,5.723571,8.117064,0,4380,1062.0525,1105.881,1222972.9,0,0,0,1,0,0,0,0,1,1066.0452,59.736362,1775.6218,0,0,0,0,0,0,110,6571,156,276997,8192,40608,109,20,1980846.0,2762076.5,3933929,27763,7628538.0,3354434.0,10000000,5256595,Benign
17,41304,2,2,78,174,39,39,39.0,0.0,87,87,87.0,0.0,6101.104009,96.84292078,13768.0,23842.545,41299,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,64,48.42146,48.42146,39,87,58.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,72.75,39.0,87.0,0,0,0,0,0,0,2,78,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,47432,2,2,154,310,77,77,77.0,0.0,155,155,155.0,0.0,9782.425367,84.33125316,15810.667,27378.816,47425,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,42.165627,42.165627,77,155,108.2,42.72236,1825.2,0,0,0,0,0,0,0,0,1,135.25,77.0,155.0,0,0,0,0,0,0,2,154,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,64730704,19,18,2967,9636,892,0,156.1579,315.2421,1460,2,535.3333,620.4791,194.6989484,0.571598912,1798075.1,3723530.5,9999804,49,64700000,3596150.2,4690828.0,10100000,1007,64700000,3804695.8,4790564.5,10100000,49,0,0,0,0,392,364,0.29352376,0.27807516,0,1460,331.6579,514.0094,264205.62,0,0,0,1,0,0,0,0,0,340.6216,156.1579,535.3333,0,0,0,0,0,0,19,2967,18,9636,8192,34788,18,20,750884.8,1714737.0,4251077,50816,9966557.0,81317.67,9999804,9800568,Benign
6,14912758,3,2,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1.20702019,0.335283386,3728189.5,4764766.5,10000000,22080,14900000,7456379.0,3629211.5,10000000,4890139,10000000,10000000.0,0.0,10000000,10000000,0,0,0,0,60,64,0.20117003,0.13411336,0,6,4.0,3.0983868,9.6,0,0,0,0,1,0,0,0,0,4.8,6.0,0.0,0,0,0,0,0,0,3,18,2,0,252,127,2,20,22239.0,0.0,22239,22239,10000000.0,0.0,10000000,10000000,Benign
17,23960,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,16527.54591,166.9449082,7986.6665,13827.25,23953,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.47246,83.47246,35,163,86.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,0,0,0,0,0,0,2,70,2,326,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,27487,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,436.5700149,72.76166915,27487.0,0.0,27487,27487,27487,27487.0,0.0,27487,27487,0,0.0,0.0,0,0,0,0,0,0,40,0,72.761665,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,6017318,10,7,710,5461,517,0,71.0,164.68286,1448,0,780.1429,687.289,1025.53995,2.825178925,376082.38,1275072.5,5139839,1,6017318,668590.9,1682583.8,5139839,1,566212,94368.664,145420.39,288159,48,0,0,0,0,328,232,1.66187,1.163309,0,1448,342.83334,556.9574,310201.56,0,0,0,1,0,0,0,0,0,363.0,71.0,780.1429,0,0,0,0,0,0,10,710,7,5461,29200,130,3,32,877478.0,0.0,877478,877478,5139839.0,0.0,5139839,5139839,Benign
17,151,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,1509933.775,26490.06623,50.333332,81.119255,144,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13245.033,13245.033,43,71,54.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30732,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,4555.51217,65.07874528,30732.0,0.0,30732,30732,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.53937,32.53937,62,78,67.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,0,0,0,0,0,0,1,62,1,78,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,157,2,2,60,124,30,30,30.0,0.0,62,62,62.0,0.0,1171974.522,25477.70701,52.333332,85.44784,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.854,12738.854,30,62,42.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,53.5,30.0,62.0,0,0,0,0,0,0,2,60,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1222,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,9819.967267,1636.661211,1222.0,0.0,1222,1222,1222,1222.0,0.0,1222,1222,0,0.0,0.0,0,0,0,0,0,0,40,0,1636.6613,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,335,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,5565,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,54172,3,4,442,872,436,0,147.33333,250.01067,860,0,218.0,428.00934,24256.07325,129.2180462,9028.667,11387.797,23349,1,30378,15189.0,11627.664,23411,6967,30857,10285.667,17431.324,30412,1,0,0,0,0,72,92,55.37916,73.83888,0,860,164.25,319.3698,101997.07,0,0,0,1,0,0,0,0,1,187.71428,147.33333,218.0,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30470,1,1,53,118,53,53,53.0,0.0,118,118,118.0,0.0,5612.077453,65.63833279,30470.0,0.0,30470,30470,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.819168,32.819168,53,118,74.666664,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,112.0,53.0,118.0,0,0,0,0,0,0,1,53,1,118,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5952306,9,7,622,5698,342,0,69.111115,120.29905,1477,0,814.0,737.3622,1061.77337,2.688033848,396820.4,1413464.0,5504344,4,5952306,744038.25,1923959.1,5504344,4,321747,53624.5,61764.613,146663,48,0,0,0,0,192,148,1.512019,1.1760148,0,1477,371.7647,597.3692,356849.94,0,0,0,1,0,0,0,0,0,395.0,69.111115,814.0,0,0,0,0,0,0,9,622,7,5698,8192,4679,8,20,447958.0,0.0,447958,447958,5504344.0,0.0,5504344,5504344,Benign
17,170,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1223529.412,23529.41176,56.666668,92.95339,164,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11764.706,11764.706,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,62455,1,1,65,97,65,65,65.0,0.0,97,97,97.0,0.0,2593.867585,32.0230566,62455.0,0.0,62455,62455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.011528,16.011528,65,97,75.666664,18.475208,341.33334,0,0,0,0,0,0,0,0,1,113.5,65.0,97.0,0,0,0,0,0,0,1,65,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,141328,10,6,587,3834,197,0,58.7,74.54909,2820,0,639.0,1097.5605,31281.84082,113.2118193,9421.866,14283.155,34963,3,141328,15703.111,16086.652,35732,3,80844,16168.8,21596.973,42444,4,0,0,0,0,212,132,70.757385,42.454433,0,2820,260.05884,680.43536,462992.3,0,0,0,1,0,0,0,0,0,276.3125,58.7,639.0,0,0,0,0,0,0,10,587,6,3834,8192,115,9,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,24257,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9316.898215,164.9008534,8085.6665,13960.637,24206,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,82.450424,82.450424,34,79,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,169322,3,4,440,860,440,0,146.66667,254.03412,860,0,215.0,430.0,7677.679215,41.34134962,28220.334,47449.57,122277,4,145533,72766.5,70018.42,122277,23256,146146,48715.332,84024.336,145738,4,0,0,0,0,104,136,17.717722,23.623629,0,860,162.5,321.1475,103135.71,0,0,0,1,0,0,0,0,1,185.71428,146.66667,215.0,0,0,0,0,0,0,3,440,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5077655,8,5,369,3377,188,0,46.125,71.01798,2920,2,675.4,1265.5651,737.742127,2.56023696,423137.9,1399493.1,4866545,15,5077655,725379.3,1826389.8,4866545,48,118354,29588.5,33415.45,65169,254,0,0,0,0,172,104,1.5755304,0.9847065,0,2920,267.57144,771.48444,595188.25,0,0,0,1,0,0,0,0,0,288.15384,46.125,675.4,0,0,0,0,0,0,8,369,5,3377,8192,30016,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30941,2,2,70,194,35,35,35.0,0.0,97,97,97.0,0.0,8532.368055,129.2783039,10313.667,17816.18,30886,4,4,4.0,0.0,4,4,51,51.0,0.0,51,51,0,0,0,0,64,40,64.63915,64.63915,35,97,59.8,33.958797,1153.2,0,0,0,0,0,0,0,0,1,74.75,35.0,97.0,0,0,0,0,0,0,2,70,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,703304,9,7,515,2871,187,0,57.22222,77.17963,1460,0,410.14285,589.34607,4814.4188,22.74976397,46886.934,111519.44,438321,4,703304,87913.0,144975.34,438321,48,628855,104809.164,176272.55,453745,4,0,0,0,0,192,152,12.796742,9.953022,0,1460,199.17647,408.05978,166512.78,0,0,0,1,0,0,0,0,0,211.625,57.22222,410.14285,0,0,0,0,0,0,9,515,7,2871,8192,31,8,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.596,21276.596,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,174,442,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,61267,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5288.328137,65.2880017,20422.334,35369.055,61263,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,32.644,32.644,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,50417689,11,12,760,4645,391,0,69.09091,125.26009,1460,0,387.08334,568.57806,107.2044377,0.456189097,2291713.2,4235264.0,10000000,3,40700000,4071457.8,5166853.5,10100000,6670,50300000,4574282.5,5197080.0,10100000,3,0,0,0,0,232,300,0.2181774,0.2380117,0,1460,225.20833,434.7039,188967.47,0,0,0,1,0,0,0,0,1,235.0,69.09091,387.08334,0,0,0,0,0,0,11,760,12,4645,8192,245,10,20,163610.2,141260.17,416304,100315,9919927.0,177485.25,10000000,9602492,Benign
6,23250,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86.02150538,23250.0,0.0,23250,23250,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.010754,43.010754,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,242,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,102135190,18,19,1313,4697,461,0,72.94444,120.81024,1418,0,247.21053,461.23947,58.84357781,0.362264955,2837088.5,11900000.0,58500000,1,102000000,6007952.5,17100000.0,58600000,17,58900000,3272559.2,13800000.0,58500000,1,0,0,0,0,584,616,0.176237,0.18602794,0,1418,158.1579,344.21335,118482.836,0,0,0,1,0,0,0,0,1,162.43243,72.94444,247.21053,0,0,0,0,0,0,18,1313,19,4697,29200,365,9,32,423427.0,0.0,423427,423427,58500000.0,0.0,58500000,58500000,Benign
17,188,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,978723.4043,21276.59574,62.666668,106.8098,186,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10638.298,10638.298,32,60,43.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,7803893,103,154,16629,207643,1605,0,161.44661,413.48148,3780,0,1348.3312,878.8412,28738.47707,32.93228136,30483.957,314312.0,5004715,1,2799178,27442.922,57103.938,163514,37,7661974,50078.26,405795.28,5004799,1,0,0,0,0,2072,3088,13.198541,19.73374,0,3780,869.2713,932.16,868922.2,0,0,0,1,0,0,0,0,1,872.6537,161.44661,1348.3312,0,0,0,0,0,0,103,16629,154,207643,8192,19887,102,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,95923,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.85005682,95923.0,0.0,95923,95923,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.425029,10.425029,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,512,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,245,2,2,70,260,35,35,35.0,0.0,130,130,130.0,0.0,1346938.776,16326.53061,81.666664,100.808395,195,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,8163.265,8163.265,35,130,73.0,52.03364,2707.5,0,0,0,0,0,0,0,0,1,91.25,35.0,130.0,0,0,0,0,0,0,2,70,2,260,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,26151,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76.47891094,26151.0,0.0,26151,26151,26151,26151.0,0.0,26151,26151,0,0.0,0.0,0,0,0,0,0,0,64,0,76.47891,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,23,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,2674669,4,4,505,425,493,0,126.25,244.51636,411,2,106.25,203.17542,347.706576,2.99102431,382095.56,636967.25,1804421,88,870248,290082.66,100379.914,379433,181466,2493291,831097.0,1042958.2,2001700,789,0,0,0,0,92,84,1.4955121,1.4955121,0,493,103.333336,198.75172,39502.25,0,0,0,1,0,0,0,0,1,116.25,126.25,106.25,0,0,0,0,0,0,4,505,4,425,8192,15544,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23559,1,1,52,117,52,52,52.0,0.0,117,117,117.0,0.0,7173.47935,84.89324674,23559.0,0.0,23559,23559,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.446625,42.446625,52,117,73.666664,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,110.5,52.0,117.0,0,0,0,0,0,0,1,52,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,135,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,88888.88889,14814.81481,135.0,0.0,135,135,135,135.0,0.0,135,135,0,0.0,0.0,0,0,0,0,0,0,40,0,14814.814,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23637,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11930.44803,169.2262131,7879.0,13641.632,23631,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.613106,84.613106,40,101,64.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,6007945,3,6,18,11595,18,0,6.0,10.392304,5792,0,1932.5,2181.0083,1932.940465,1.498016377,750993.1,2123607.0,6006652,15,6007192,3003596.0,4246962.5,6006652,540,6007869,1201573.8,2686438.0,6007220,15,0,0,0,0,104,200,0.4993388,0.9986776,0,5792,1161.3,1906.2898,3633941.0,0,0,0,1,0,0,0,0,2,1290.3334,6.0,1932.5,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,540.0,0.0,540,540,6006652.0,0.0,6006652,6006652,PortScan
17,102832,2,2,110,208,55,55,55.0,0.0,104,104,104.0,0.0,3092.422592,38.89839739,34277.332,59359.69,102820,3,9,9.0,0.0,9,9,3,3.0,0.0,3,3,0,0,0,0,64,64,19.449198,19.449198,55,104,74.6,26.838406,720.3,0,0,0,0,0,0,0,0,1,93.25,55.0,104.0,0,0,0,0,0,0,2,110,2,208,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10475323,9,9,1308,4868,958,0,145.33333,312.522,1460,0,540.8889,651.21375,589.5760923,1.718324103,616195.5,2406303.0,9950397,3,10500000,1309344.4,3492666.5,9950397,5042,10400000,1305721.0,3515369.5,10000000,3,0,0,0,0,192,192,0.85916203,0.85916203,0,1460,325.05264,526.49854,277200.72,0,0,0,1,0,0,0,0,1,343.1111,145.33333,540.8889,0,0,0,0,0,0,9,1308,9,4868,8192,21,8,20,524358.0,0.0,524358,524358,9950397.0,0.0,9950397,9950397,Benign
17,119592,2,2,64,250,32,32,32.0,0.0,125,125,125.0,0.0,2625.593685,33.44705331,39864.0,69039.55,119584,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,16.723526,16.723526,32,125,69.2,50.938198,2594.7,0,0,0,0,0,0,0,0,1,86.5,32.0,125.0,0,0,0,0,0,0,2,64,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5768307,8,6,584,3172,326,0,73.0,121.86996,1460,2,528.6667,724.4329,651.1442612,2.427055287,443715.94,1527445.1,5526801,1,5768307,824043.9,2073891.1,5526801,48,163328,32665.6,43769.742,81881,1,0,0,0,0,172,124,1.3868887,1.0401665,0,1460,250.4,500.50272,250502.97,0,0,0,1,0,0,0,0,0,268.2857,73.0,528.6667,0,0,0,0,0,0,8,584,6,3172,8192,34968,7,20,241458.0,0.0,241458,241458,5526801.0,0.0,5526801,5526801,Benign
6,1982310,16,22,1378,4520,378,0,86.125,90.99295,3579,0,205.45454,755.821,2975.316676,19.16955471,53575.945,162214.02,991803,3,1932985,128865.664,258698.0,1041025,340,1933244,92059.234,209203.83,991803,3,0,0,0,0,520,712,8.071391,11.098164,0,3579,151.23077,568.38055,323056.44,0,0,0,1,0,0,0,0,1,155.21053,86.125,205.45454,0,0,0,0,0,0,16,1378,22,4520,29200,175,12,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,70872697,2,2,95,213,54,41,47.5,9.192389,143,70,106.5,51.618793,4.345820225,0.056439224,23600000.0,40800000.0,70800000,23691,70800000,70800000.0,0.0,70800000,70800000,70800000,70800000.0,0.0,70800000,70800000,0,0,0,0,52,52,0.028219612,0.028219612,41,143,69.8,42.622765,1816.7,0,0,0,0,0,0,0,0,1,87.25,47.5,106.5,0,0,0,0,0,0,2,95,2,213,-1,-1,1,20,87721.0,0.0,87721,87721,70800000.0,0.0,70800000,70800000,Benign
